time,latitude,longitude,altitude,distance,hr,speed
2021-11-23 17:00:56+00:00,52.128826417028904,21.07399075292051,118.4000015258789,363.9800109863281,154.0,3.003999948501587
2021-11-23 17:00:57+00:00,52.12880470789969,21.07401279732585,118.19999694824219,366.80999755859375,153.0,3.003999948501587
2021-11-23 17:00:58+00:00,52.12878224439919,21.07403425499797,118.19999694824219,369.7099914550781,154.0,3.003999948501587
2021-11-23 17:00:59+00:00,52.128761457279325,21.07404942624271,118.19999694824219,372.239990234375,153.0,3.003999948501587
2021-11-23 17:01:00+00:00,52.128739496693015,21.07406903989613,118.19999694824219,375.0199890136719,153.0,3.0139999389648438
2021-11-23 17:01:01+00:00,52.12871837429702,21.074086390435696,118.19999694824219,377.6600036621094,153.0,3.0139999389648438
2021-11-23 17:01:02+00:00,52.128699431195855,21.074101058766246,118.19999694824219,379.989990234375,153.0,3.0139999389648438
2021-11-23 17:01:03+00:00,52.128679398447275,21.07412268407643,118.19999694824219,382.6400146484375,154.0,3.0230000019073486
2021-11-23 17:01:04+00:00,52.12866062298417,21.074148332700133,118.19999694824219,385.30999755859375,154.0,3.0230000019073486
2021-11-23 17:01:05+00:00,52.12864050641656,21.07417364604771,118.19999694824219,388.1000061035156,154.0,3.0230000019073486
2021-11-23 17:01:06+00:00,52.12862097658217,21.074191834777594,118.19999694824219,390.6000061035156,154.0,3.0230000019073486
2021-11-23 17:01:07+00:00,52.12860630825162,21.074201054871082,118.19999694824219,392.3299865722656,154.0,3.0230000019073486
2021-11-23 17:01:08+00:00,52.1285933163017,21.074213292449713,118.4000015258789,394.0,153.0,3.0139999389648438
2021-11-23 17:01:09+00:00,52.128573367372155,21.074230475351214,118.4000015258789,396.5,153.0,3.0139999389648438
2021-11-23 17:01:10+00:00,52.12855350226164,21.074247490614653,118.5999984741211,399.0,153.0,2.994999885559082
2021-11-23 17:01:11+00:00,52.12852969765663,21.07426836155355,118.5999984741211,402.010009765625,153.0,2.994999885559082
2021-11-23 17:01:12+00:00,52.12850823998451,21.074288561940193,118.5999984741211,404.760009765625,153.0,2.994999885559082
2021-11-23 17:01:13+00:00,52.128488291054964,21.07430649921298,118.5999984741211,407.29998779296875,153.0,2.994999885559082
2021-11-23 17:01:14+00:00,52.12847010232508,21.07432217337191,118.80000305175781,409.5899963378906,154.0,2.994999885559082
2021-11-23 17:01:15+00:00,52.12845208123326,21.074336925521493,118.80000305175781,411.8299865722656,153.0,2.994999885559082
2021-11-23 17:01:16+00:00,52.12843045592308,21.07435972429812,118.80000305175781,414.67999267578125,154.0,2.9860000610351562
2021-11-23 17:01:17+00:00,52.12840547785163,21.07438470236957,118.80000305175781,417.92999267578125,153.0,2.9670000076293945
2021-11-23 17:01:18+00:00,52.12838318198919,21.07440180145204,118.80000305175781,420.6700134277344,153.0,2.947999954223633
2021-11-23 17:01:19+00:00,52.12836264632642,21.07441797852516,119.0,423.20001220703125,153.0,2.938999891281128
